x,y
0.6783919597989949,2.0134411586903544
0.6884422110552764,2.210159505057754
0.6984924623115578,2.048732433839698
0.7085427135678393,1.8876133945585432
0.7185929648241207,1.7125426920394917
0.728643216080402,1.6801915171406652
0.7386934673366834,1.4589035641397186
0.7487437185929648,1.2789782142850241
0.7587939698492463,1.0868502997065987
0.7688442211055277,1.0193470268893856
0.778894472361809,1.1974871881710076
0.7889447236180904,1.10596887430394
0.7989949748743719,1.1860788719899527
0.8090452261306533,1.2624960809077288
0.8190954773869348,1.367734805891401
0.829145728643216,1.53134453599431
0.8391959798994975,1.5318529503551586
0.8492462311557789,1.9195178036866225
0.8592964824120604,2.257169937393656
0.8693467336683418,2.28753815915734
0.879396984924623,2.315320394888447
0.8894472361809045,2.5050564972257896
0.8994974874371859,2.6788213828573837
0.9095477386934674,2.510882137827604
0.9195979899497488,2.6411985660200226
0.9296482412060301,2.2378872535504124
0.9396984924623115,2.2969339222865246
0.949748743718593,2.205657750638628
0.9597989949748744,2.294130367300618
0.9698492462311559,2.076178199626142
0.9798994974874373,2.357631678305981
0.9899497487437185,1.9272375006834697
1.0,2.2818102745238984
